,work_year,early_return_amount,issue_date_dayofweek,pub_dero_bankrup,region,f2,f0,employer_type,total_loan,house_exist,recircle_b,del_in_18month,loan_id,initial_list_status,scoring_high,f3,scoring_low,earlies_to_current_mon,earliesCreditYear,year_of_loan,earliesCreditMon,censor_status,early_return,isDefault,monthly_payment,title,early_return_amount_3mon,industry,interest,class,use,f4,issue_date_month,recircle_u,user_id,post_code,debt_loan_ratio
116,4,0,3,0.0,7,3.0,3.0,1,4136.363636,1,244.0,0,1044931,1,871.8181818,5.0,747.2727273,2406,2010,3,5,1,0,0,128.28,6,0.0,0,17.091,4,5,2.0,12,9.692307692,244931,502,24.72
117,3,0,0,0.0,12,17.0,1.0,3,2363.636364,2,247.0,2,1045755,1,784.0909091,3.0,627.2727273,4474,2001,5,4,2,0,0,58.58,6,0.0,3,24.89,6,5,2.0,7,94.96153846,245755,27,15.9
118,10,0,6,0.0,8,6.0,1.0,3,2659.090909,1,248.0769231,1,1015855,1,862.5,20.0,690.0,3956,2004,3,5,0,0,0,105.12,6,0.0,11,17.57,4,5,5.0,3,1.3,215855,275,10.34181818
119,10,180,2,1.0,21,8.0,1.0,3,7200.0,1,255.6923077,1,1000146,0,920.4545455,24.0,736.3636364,7488,1995,3,12,2,3,0,231.48,0,36.0,13,9.75,2,0,11.0,6,2.4,200146,38,7.227272727
120,2,0,0,0.0,5,4.0,1.0,4,4200.0,0,278.7692308,1,1028223,1,916.3636364,3.0,785.4545455,1400,2012,3,10,0,0,0,138.48,3,0.0,11,11.49,2,3,2.0,8,4.092307692,228223,191,8.552727273
121,10,0,1,0.0,0,94.0,34.0,3,20454.54545,0,280.6153846,0,1010197,1,1000.0,89.0,800.0,9801,1983,5,8,2,0,0,364.8,14183,0.0,13,11.907,3,2,51.0,6,0.3,210197,218,2.88
122,2,0,2,0.0,13,34.0,2.0,4,2945.454545,1,286.1538462,15,1026175,1,845.8333333,5.0,725.0,5143,2000,3,9,0,0,0,124.78,3,0.0,11,16.489,3,3,4.0,10,17.90769231,226175,17,1.06
123,10,1629,6,1.0,18,3.0,1.0,1,4090.909091,1,295.3846154,0,1007581,0,791.8181818,13.0,730.9090909,9131,1990,3,11,1,3,0,156.43,0,325.8,2,8.679,1,0,12.0,11,3.0,207581,92,5.49
124,-1,1370,0,0.0,14,2.0,1.0,3,5000.0,0,306.0,1,1011608,0,767.0454545,11.0,613.6363636,9011,1991,3,6,2,3,0,172.01,2,274.0,4,14.46,3,2,7.0,2,5.2,211608,116,2.192727273
125,-1,0,4,0.0,18,7.0,2.0,4,26000.0,0,311.0,1,1002689,0,735.0,27.0,630.0,16102,1970,5,7,2,0,0,609.5,1,0.0,7,24.365,5,1,8.0,8,1.076923077,202689,92,5.195454545
126,5,0,5,1.0,8,11.0,2.0,4,21272.72727,0,312.0,0,1023148,1,705.3030303,9.0,604.5454545,3773,2003,5,11,1,0,0,518.66,5,0.0,11,21.672,6,2,8.0,3,9.115384615,223148,134,9.010909091
127,10,0,1,0.0,19,7.0,1.0,4,9818.181818,0,315.0,0,1040041,0,835.2272727,20.0,668.1818182,9771,1989,3,3,2,0,0,375.43,0,0.0,6,8.679,1,0,11.0,12,1.153846154,240041,494,19.91818182
128,10,0,4,1.0,8,3.0,3.0,4,14950.0,1,330.0,0,1033942,1,906.8181818,11.0,725.4545455,10196,1987,5,6,1,0,1,396.01,6,0.0,12,17.991,5,5,6.0,5,1.938461538,233942,134,0.7
129,-1,1088,5,0.0,14,2.0,2.0,0,7636.363636,2,334.9230769,0,1025810,1,848.8636364,9.0,679.0909091,11900,1984,3,12,0,3,0,224.04,5,0.0,2,9.44,2,2,5.0,7,0.861538462,225810,408,20.42181818
130,-1,0,3,0.0,13,0.0,1.0,3,2272.727273,1,350.7692308,0,1011493,0,715.9090909,9.0,613.6363636,4656,2001,3,8,2,0,0,92.9,11,0.0,4,19.99,5,10,4.0,5,35.07692308,211493,193,1.35
131,5,0,2,0.0,12,1.0,2.0,4,1227.272727,1,350.7692308,0,1044887,0,653.8636364,4.0,560.4545455,6300,1999,3,12,2,0,1,49.39,0,0.0,7,11.39,2,0,2.0,3,2.2,244887,97,10.7
132,7,4050,4,0.0,8,2.0,4.0,4,15000.0,2,361.8461538,0,1047601,0,897.7272727,16.0,718.1818182,5296,2001,3,10,2,1,0,459.67,2,0.0,11,5.841,1,4,14.0,4,0.346153846,247601,167,1.590909091
133,2,807,3,0.0,8,3.0,2.0,4,2481.818182,1,361.8461538,0,1035902,0,736.3636364,5.0,589.0909091,3563,2007,3,3,2,3,0,71.77,11,161.4,1,12.591,3,10,4.0,12,2.369230769,235902,136,9.319090909
134,2,961,4,0.0,12,8.0,4.0,4,8863.636364,1,363.6923077,0,1000969,0,629.3181818,8.0,580.9090909,3926,2007,3,9,0,2,0,245.72,4,192.2,7,11.05,2,4,7.0,6,2.7,200969,223,1.527272727
135,7,90,5,0.0,20,5.0,4.0,3,1181.818182,1,366.1538462,0,1029767,0,742.4242424,10.0,636.3636364,9101,1991,3,11,0,2,0,31.11,3,27.0,1,8.239,1,3,5.0,10,1.292307692,229767,276,12.47
136,10,2291,6,1.0,8,11.0,2.0,4,6545.454545,1,368.0769231,0,1045821,1,775.8333333,7.0,665.0,5113,2001,3,2,2,3,0,216.5,1,229.1,1,17.86,4,1,4.0,2,5.423076923,245821,429,14.4
137,3,0,5,0.0,5,0.0,1.0,0,4090.909091,1,371.5384615,0,1010280,1,696.8181818,4.0,597.2727273,1980,2011,3,5,1,0,0,197.46,0,0.0,12,24.49,5,0,1.0,10,7.5,210280,191,0.908181818
138,10,2784,4,0.0,7,12.0,2.0,4,21818.18182,0,374.0,0,1045913,0,980.9090909,27.0,905.4545455,11322,1984,5,5,1,5,0,407.26,0,835.2,2,7.362,2,0,14.0,5,0.6,245913,502,25.17272727
139,10,5639,2,1.0,8,24.0,1.0,4,14181.81818,0,377.5384615,0,1000536,1,780.0,8.0,720.0,5752,1999,3,10,0,3,0,410.08,5,0.0,8,12.591,3,2,4.0,7,27.3,200536,274,19.96363636
140,10,16843,4,0.0,14,14.0,4.0,4,38181.81818,0,379.3846154,0,1006915,0,658.6363636,13.0,564.5454545,3806,2007,5,7,1,2,0,742.45,5,3368.6,11,10.923,2,2,11.0,12,0.753846154,206915,408,6.4
141,2,303,2,0.0,8,6.0,5.0,4,6000.0,0,380.3076923,0,1010467,0,785.9090909,8.0,725.4545455,4049,2005,3,5,1,3,0,189.21,10,90.9,2,15.906,3,9,2.0,6,2.676923077,210467,480,18.04909091
142,8,0,2,0.0,21,7.0,2.0,3,18318.18182,0,383.3846154,1,1023708,0,839.0909091,7.0,774.5454545,6635,1996,5,8,1,0,0,360.5,5,0.0,11,12.582,3,2,4.0,10,3.138461538,223708,301,13.59818182
143,3,1948,4,0.0,8,1.0,4.0,0,3559.090909,1,395.0769231,0,1017226,0,880.6818182,6.0,704.5454545,7639,1995,3,2,1,3,0,134.3,9,0.0,5,6.99,1,8,4.0,1,2.476923077,217226,590,10.70181818
144,-1,0,0,0.0,8,11.0,3.0,1,38181.81818,0,400.6153846,2,1044945,1,929.0909091,15.0,796.3636364,5206,2002,3,5,2,0,0,1112.83,5,0.0,13,8.091,2,2,6.0,8,6.4,244945,480,11.04545455
145,1,124,3,0.0,12,24.0,1.0,2,1090.909091,1,419.0769231,0,1043026,1,593.8636364,12.0,548.1818182,5966,2000,3,8,1,3,0,31.45,11,24.8,7,7.416,2,10,8.0,12,5.9,243026,27,2.46
146,4,3589,4,0.0,2,4.0,2.0,4,8727.272727,1,423.6923077,0,1027955,0,981.25,10.0,785.0,4018,2005,3,7,2,0,0,268.75,0,717.8,1,12.79,3,0,6.0,7,9.576923077,227955,31,1.627272727
147,3,0,4,0.0,7,13.0,2.0,3,3545.454545,2,427.5384615,0,1018791,0,700.0,8.0,600.0,3956,2005,3,9,2,0,1,108.45,10,0.0,5,16.191,4,9,4.0,7,7.2,218791,91,20.83909091
148,0,1317,4,0.0,42,94.0,34.0,4,4336.363636,1,442.0,0,1027323,1,714.0151515,89.0,659.0909091,2069,2005,5,8,1,5,0,122.78,8485,131.7,13,13.8,3,3,51.0,4,39.23076923,227323,539,0.523636364
149,5,323,0,1.0,12,8.0,1.0,4,3272.727273,1,445.0,0,1022819,0,803.6363636,7.0,741.8181818,3440,2005,3,4,0,0,0,98.21,0,64.6,7,10.99,2,0,4.0,9,36.83076923,222819,97,8.978181818
150,10,0,4,0.0,11,2.0,4.0,1,2363.636364,0,450.1538462,0,1004419,0,899.1666667,37.0,830.0,11444,1984,3,12,0,0,0,65.25,10,0.0,4,10.75,2,9,18.0,4,0.461538462,204419,411,27.94
151,10,6023,3,1.0,34,6.0,3.0,3,12727.27273,0,452.3076923,0,1037403,0,865.4545455,16.0,741.8181818,6239,1998,5,9,1,0,0,285.08,5,1806.9,10,8.18,2,2,7.0,10,1.8,237403,82,5.13
152,1,0,6,0.0,13,18.0,3.0,4,15354.54545,1,454.1538462,0,1026434,1,725.4545455,13.0,621.8181818,3622,2006,3,6,2,0,0,478.8,0,0.0,0,15.037,3,0,4.0,5,4.738461538,226434,25,23.90181818
153,8,931,1,0.0,13,10.0,1.0,3,3927.272727,1,455.0769231,0,1006736,0,961.3636364,11.0,769.0909091,5752,1998,3,1,2,3,0,125.88,0,186.2,2,14.049,3,0,7.0,10,91.01538462,206736,110,12.95454545
154,5,492,3,0.0,14,6.0,1.0,4,9800.0,1,458.7692308,0,1045480,0,782.3863636,10.0,625.9090909,2100,2011,3,9,0,1,0,295.13,5,147.6,12,5.32,1,2,8.0,6,2.192307692,245480,19,11.90454545
155,0,1175,4,0.0,32,9.0,1.0,3,4090.909091,0,462.0,0,1011127,0,995.4545455,10.0,796.3636364,4839,2003,3,1,1,3,0,156.43,3,117.5,6,7.89,1,3,7.0,4,3.0,211127,237,10.18909091
156,8,182,5,1.0,2,94.0,34.0,1,9090.909091,0,466.0,0,1018353,1,687.2727273,89.0,589.0909091,3897,2000,3,5,1,3,0,317.44,10666,36.4,4,8.88,2,8,51.0,1,2.907692308,218353,79,0.6
157,9,6862,1,0.0,22,18.0,1.0,4,20000.0,0,466.1538462,0,1045236,0,816.6666667,9.0,700.0,4808,2003,3,1,0,3,0,621.12,0,0.0,11,6.651,1,0,6.0,3,1.2,245236,33,13.44
158,10,0,2,0.0,0,7.0,5.0,5,10909.09091,1,466.3076923,1,1025494,0,825.0,27.0,660.0,3561,2003,3,8,2,0,0,360.38,2038,0.0,8,19.547,4,0,16.0,5,3.230769231,225494,468,8.68
159,3,1007,1,0.0,40,11.0,1.0,4,2272.727273,2,470.7692308,0,1005397,0,773.1060606,13.0,713.6363636,9770,1990,3,11,2,0,0,80.59,0,0.0,7,10.923,2,0,9.0,8,8.830769231,205397,855,8.16
160,-1,6550,2,0.0,30,7.0,1.0,1,17181.81818,1,470.7692308,2,1028583,0,694.3181818,21.0,640.9090909,11201,1985,3,10,1,2,0,685.03,0,1965.0,11,10.75,2,0,13.0,6,4.0,228583,447,12.69
161,10,0,6,0.0,13,31.0,2.0,3,10000.0,1,480.0,1,1044164,0,680.1136364,12.0,544.0909091,4536,2005,3,5,0,0,1,356.98,6,0.0,12,18.799,4,5,3.0,10,8.884615385,244164,51,0.627272727
162,8,0,4,1.0,19,3.0,5.0,2,18000.0,0,493.8461538,0,1032195,0,868.6363636,8.0,801.8181818,10865,1985,3,8,1,0,1,600.36,0,0.0,0,13.519,3,0,8.0,5,1.292307692,232195,365,24.84
163,9,1018,3,1.0,19,26.0,2.0,3,5909.090909,0,495.0,2,1009705,0,791.8181818,19.0,730.9090909,6058,2000,3,5,2,3,0,164.62,6,0.0,3,12.529,2,5,16.0,12,14.86153846,209705,545,31.04
164,6,5984,0,0.0,17,5.0,1.0,3,28363.63636,0,500.0,0,1011617,1,963.1818182,5.0,889.0909091,3743,2003,5,1,2,3,0,497.04,31094,1196.8,11,8.9,1,2,3.0,4,0.923076923,211617,326,9.349090909
165,10,3248,4,0.0,14,94.0,34.0,3,7272.727273,2,521.5384615,1,1045578,1,916.3636364,89.0,785.4545455,4535,2000,3,1,1,3,0,250.33,57970,974.4,2,7.9,1,0,51.0,6,3.346153846,245578,787,14.44909091
166,10,1385,5,0.0,35,6.0,1.0,4,3272.727273,1,522.3076923,0,1027393,1,813.0681818,10.0,650.4545455,5356,2002,3,11,0,3,0,120.46,6,277.0,11,5.32,1,5,6.0,7,2.538461538,227393,227,1.677272727
167,4,0,4,0.0,31,94.0,34.0,1,5000.0,2,526.6153846,3,1023765,1,769.1666667,89.0,710.0,2922,2003,5,7,1,0,0,119.56,6144,0.0,10,12.089,2,3,51.0,7,6.138461538,223765,266,6.118181818
168,3,0,4,0.0,21,10.0,1.0,4,12800.0,1,526.6153846,0,1038313,1,875.0,13.0,700.0,3684,2003,5,10,2,0,1,305.19,56,0.0,0,16.61,3,0,9.0,11,17.01538462,238313,32,23.30181818
169,2,0,2,0.0,38,94.0,34.0,2,11672.72727,0,535.2307692,0,1038269,1,916.3636364,89.0,785.4545455,4871,1998,5,10,2,0,0,271.66,60491,0.0,2,16.191,4,1,51.0,2,13.35384615,238269,195,5.964545455
170,1,4809,1,0.0,8,14.0,1.0,4,9818.181818,1,541.1538462,1,1032104,0,898.3333333,8.0,770.0,3773,2005,3,11,0,1,0,367.74,0,961.8,12,7.139,1,0,7.0,3,1.6,232104,304,37.23272727
171,-1,5903,4,0.0,21,3.0,2.0,4,12000.0,2,544.0,0,1005729,0,875.0,4.0,750.0,8492,1992,3,10,0,0,0,361.38,5,1770.9,10,4.788,1,2,3.0,1,1.038461538,205729,260,6.127272727
172,10,3244,4,0.0,13,12.0,4.0,4,11000.0,0,545.5384615,1,1013394,0,1009.090909,9.0,807.2727273,6301,2000,5,6,2,2,0,261.98,7,973.2,11,13.545,3,6,6.0,9,2.307692308,213394,21,15.26363636
173,8,1222,3,0.0,8,4.0,1.0,4,10000.0,1,546.0,1,1033870,0,925.0,9.0,740.0,9741,1990,3,4,0,3,0,301.15,0,244.4,0,4.788,1,0,4.0,12,1.5,233870,166,8.263636364
174,4,0,5,0.0,37,94.0,34.0,4,9090.909091,0,549.2307692,0,1018283,1,951.3636364,89.0,878.1818182,5875,1994,3,12,2,0,0,303.27,289,0.0,3,5.211,1,2,51.0,1,1.753846154,218283,686,12.54545455
175,3,3494,4,0.0,13,4.0,3.0,3,7272.727273,1,550.3076923,0,1008427,0,699.2424242,7.0,645.4545455,2069,2010,3,11,2,3,0,273.39,6,1048.2,12,15.389,3,5,5.0,7,7.753846154,208427,51,5.190909091
176,9,7851,2,0.0,43,20.0,1.0,3,20000.0,0,551.5384615,2,1022309,0,772.7272727,4.0,618.1818182,4322,2002,5,12,1,3,0,540.96,0,0.0,7,20.99,5,0,1.0,10,19.9,222309,727,35.28
177,-1,0,0,0.0,21,3.0,4.0,5,9818.181818,2,552.6923077,0,1024983,0,890.9090909,9.0,763.6363636,4840,2004,5,10,0,0,1,285.8,3,0.0,10,13.545,3,3,3.0,1,6.461538462,224983,45,2.438181818
178,8,4908,0,0.0,14,17.0,2.0,1,15038.63636,0,553.5384615,0,1010975,0,742.4242424,15.0,636.3636364,3925,2004,5,9,0,5,0,358.66,0,0.0,3,22.99,6,0,7.0,6,6.923076923,210975,35,23.81727273
179,0,281,0,0.0,14,1.0,1.0,3,6000.0,2,556.1538462,0,1011686,0,692.0454545,3.0,593.1818182,1280,2014,3,7,1,3,0,196.18,6,28.1,6,10.91,2,5,1.0,1,17.42307692,211686,453,12.55636364
180,10,14948,2,0.0,18,18.0,4.0,3,40000.0,1,558.9230769,1,1029185,1,910.0,15.0,780.0,6148,2001,3,1,2,2,0,1252.91,6,1494.8,13,7.173,1,5,10.0,11,3.553846154,229185,225,7.409090909
181,0,499,6,0.0,7,4.0,3.0,4,8400.0,0,578.0769231,1,1030788,1,793.3333333,12.0,680.0,3805,2005,3,6,1,3,0,261.94,0,0.0,13,12.303,3,0,9.0,11,4.246153846,230788,212,20.52
182,3,0,3,0.0,8,5.0,3.0,1,11781.81818,1,579.3846154,0,1008529,1,728.7878788,8.0,672.7272727,3380,2007,5,6,0,0,1,400.92,0,0.0,2,24.629,5,0,6.0,9,11.84615385,208529,277,27.78545455
183,3,1921,6,0.0,3,94.0,34.0,3,7363.636364,1,584.3076923,0,1009766,1,856.25,89.0,685.0,2891,2002,3,9,2,2,0,307.52,13200,0.0,8,12.582,3,3,51.0,8,31.6,209766,541,13.71818182
184,2,2269,1,0.0,13,9.0,1.0,3,11454.54545,2,591.6923077,0,1026995,0,717.9545455,11.0,662.7272727,2373,2009,3,9,0,0,0,321.77,0,226.9,12,7.139,1,0,6.0,3,1.661538462,226995,62,19.15
185,4,557,0,0.0,25,4.0,1.0,0,1745.454545,1,600.0,0,1049847,0,884.5454545,2.0,758.1818182,1340,2012,3,6,0,3,0,50.43,4,111.4,13,7.551,2,4,2.0,2,86.53846154,249847,41,14.13
186,10,0,4,0.0,14,11.0,1.0,3,16363.63636,0,600.9230769,0,1020370,0,890.9090909,5.0,763.6363636,7245,1996,3,3,1,0,0,478.19,6,0.0,5,8.253,2,5,4.0,1,53.95384615,220370,175,17.16
187,3,0,4,0.0,23,8.0,1.0,0,3272.727273,1,607.0,0,1027173,0,785.9090909,7.0,725.4545455,2892,2009,3,10,1,0,0,124.89,6,0.0,4,15.05,3,5,3.0,9,10.8,227173,104,12.75272727
188,7,800,1,1.0,15,18.0,1.0,4,8181.818182,0,609.5384615,1,1017198,0,831.25,12.0,665.0,10227,1989,3,8,2,3,0,339.79,3,80.0,11,13.59,3,3,6.0,8,94.3,217198,81,11.79
189,7,0,0,0.0,14,11.0,3.0,4,27272.72727,0,614.0,0,1038909,0,915.9090909,22.0,845.4545455,3837,2007,5,7,0,0,0,636.38,4,0.0,6,10.923,2,4,12.0,1,0.6,238909,19,14.02909091
190,10,0,2,0.0,12,2.0,1.0,2,1181.818182,0,615.6923077,0,1013932,1,937.5,7.0,750.0,9465,1989,3,8,0,0,0,31.29,0,0.0,11,7.89,1,0,4.0,7,96.23076923,213932,97,0.621818182
191,10,0,0,0.0,14,4.0,2.0,3,21272.72727,2,616.6153846,0,1041744,0,785.9090909,11.0,725.4545455,11902,1985,3,6,1,0,0,576.09,6,0.0,11,9.44,2,5,6.0,1,41.07692308,241744,495,7.309090909
192,10,466,1,0.0,12,4.0,2.0,4,8181.818182,0,620.7692308,0,1005204,1,704.1666667,3.0,650.0,5448,1999,3,8,0,0,0,330.57,5,93.2,6,11.67,2,2,3.0,7,12.0,205204,97,6.763636364
193,6,10703,6,0.0,13,13.0,4.0,5,27050.0,0,623.0769231,0,1028318,0,813.0681818,14.0,650.4545455,7428,1993,5,5,2,3,0,588.0,15897,3210.9,13,10.99,2,0,8.0,9,1.730769231,228318,172,18.26
194,10,0,4,0.0,6,5.0,2.0,3,8181.818182,2,624.6153846,0,1049714,1,695.4545455,2.0,556.3636364,3348,2009,3,4,2,0,0,373.63,0,0.0,12,20.39,4,0,0.0,6,14.49230769,249714,131,7.928181818
195,6,4256,1,0.0,2,2.0,2.0,1,18181.81818,1,630.0,1,1026317,0,995.4545455,7.0,796.3636364,3986,2005,3,1,0,0,0,651.37,3,425.6,8,10.64,2,3,5.0,12,2.307692308,226317,31,0.501818182
196,6,0,3,1.0,10,4.0,2.0,2,40000.0,0,633.4615385,0,1043467,0,884.5454545,11.0,758.1818182,4324,2006,5,4,1,0,1,902.37,5,0.0,2,13.882,3,2,2.0,2,23.69230769,243467,48,4.509090909
197,-1,0,4,1.0,20,4.0,4.0,4,4909.090909,1,635.0769231,0,1049610,1,639.5454545,20.0,548.1818182,4444,2003,3,3,2,0,0,191.28,3,0.0,10,10.087,2,3,18.0,5,7.153846154,249610,629,1.8
198,10,1900,4,1.0,22,0.0,1.0,4,4000.0,0,636.0,1,1025593,0,750.0,20.0,600.0,7641,1995,3,5,0,2,0,131.85,0,190.0,11,12.617,2,0,15.0,4,8.030769231,225593,149,2.247272727
199,2,0,3,0.0,2,5.0,3.0,4,21231.81818,1,636.0,0,1005636,0,833.1818182,6.0,769.0909091,5541,2002,5,12,2,0,1,659.81,3,0.0,3,16.254,4,3,4.0,2,5.492307692,205636,31,19.06
200,2,0,0,0.0,21,12.0,4.0,3,18000.0,0,637.5384615,0,1045178,0,835.2272727,13.0,668.1818182,7367,1995,3,12,1,0,0,578.7,5,0.0,0,9.75,2,2,8.0,2,2.769230769,245178,512,1.145454545
201,10,61,3,0.0,39,5.0,1.0,4,11818.18182,0,638.0,4,1023522,1,797.7272727,4.0,736.3636364,9526,1988,3,4,0,2,0,341.68,5,0.0,1,13.98,3,2,2.0,5,6.138461538,223522,672,6.445454545
202,2,1413,2,1.0,45,13.0,3.0,4,3845.454545,1,639.6923077,0,1015565,0,775.8333333,8.0,665.0,4232,2003,3,3,0,1,0,126.68,0,423.9,13,19.327,4,0,5.0,10,25.38461538,215565,702,26.22
203,-1,1349,1,1.0,27,9.0,2.0,2,3397.727273,1,641.8461538,0,1008362,0,840.0,13.0,720.0,5083,2002,3,4,2,3,0,116.72,7,404.7,13,23.913,6,6,8.0,3,32.76923077,208362,460,29.54181818
204,3,0,5,0.0,1,7.0,2.0,0,11818.18182,0,654.2307692,1,1020662,0,624.8863636,11.0,576.8181818,8248,1994,3,12,0,0,1,339.79,5,0.0,3,12.231,3,2,6.0,7,3.323076923,220662,518,12.14545455
205,2,227,4,0.0,30,3.0,2.0,4,3781.818182,1,657.6923077,0,1015549,0,714.0151515,9.0,659.0909091,5144,2003,3,11,0,3,0,98.4,0,0.0,2,6.048,1,0,6.0,12,1.6,215549,325,6.17
206,-1,64,1,0.0,39,16.0,1.0,4,6545.454545,1,659.0,0,1039726,0,674.6212121,14.0,622.7272727,4231,2004,3,5,2,3,0,189.08,0,6.4,7,9.218,2,0,10.0,12,14.21538462,239726,578,32.67272727
207,-1,540,0,0.0,17,6.0,1.0,4,5000.0,0,668.0769231,0,1017184,1,801.1363636,15.0,640.9090909,10258,1988,3,1,2,2,0,183.26,0,108.0,3,17.091,4,0,10.0,2,5.9,217184,400,33.49090909
208,10,9474,0,0.0,10,10.0,1.0,4,21818.18182,1,669.2307692,1,1018641,0,961.3636364,9.0,769.0909091,6150,2001,5,3,1,1,0,444.79,5,2842.2,1,13.189,2,2,4.0,1,7.3,218641,324,9.229090909
209,4,11239,1,0.0,8,4.0,3.0,2,20454.54545,1,673.0769231,0,1007949,0,767.0454545,12.0,613.6363636,3896,2005,3,7,0,3,0,752.87,0,3371.7,12,5.852,1,0,6.0,3,2.538461538,207949,166,7.181818182
210,-1,168,6,0.0,14,7.0,2.0,4,5909.090909,0,674.1538462,0,1040522,0,773.1060606,8.0,713.6363636,5692,2000,3,4,0,0,0,152.66,4,50.4,10,6.24,1,4,7.0,11,2.8,240522,63,12.6
211,3,0,1,0.0,4,2.0,1.0,2,5000.0,1,676.1538462,0,1037053,1,695.4545455,2.0,556.3636364,2192,2011,3,8,0,0,0,185.82,0,0.0,10,18.0,4,0,2.0,8,90.18461538,237053,197,4.581818182
212,0,0,4,0.0,3,13.0,3.0,5,24818.18182,2,679.6153846,0,1011959,0,980.0,5.0,840.0,3531,2008,5,1,2,0,0,450.55,0,0.0,13,9.378,2,0,3.0,9,3.807692308,211959,635,16.29818182
213,6,93,6,1.0,8,6.0,5.0,4,4000.0,0,688.6153846,0,1023799,1,650.0,9.0,600.0,4383,2004,3,5,1,0,0,141.21,5,18.6,11,17.919,4,2,6.0,5,6.092307692,223799,590,6.74
214,10,94,1,1.0,13,6.0,3.0,4,3545.454545,1,693.4615385,0,1049942,1,714.0151515,6.0,659.0909091,7882,1994,3,2,2,3,0,100.06,11,0.0,0,11.061,3,10,2.0,9,4.7,249942,17,5.323636364
215,4,127,1,0.0,19,94.0,34.0,4,1636.363636,1,696.9230769,0,1011498,1,738.6363636,89.0,681.8181818,1857,2007,3,4,1,3,0,55.27,58342,0.0,9,7.282,1,0,51.0,5,11.42307692,211498,211,2.109090909
216,1,216,3,0.0,14,12.0,1.0,3,7090.909091,1,704.3076923,0,1048747,0,710.7954545,4.0,568.6363636,2769,2010,3,8,2,3,0,205.27,0,64.8,13,14.07,3,0,1.0,3,31.1,248747,35,19.54909091
217,1,1019,6,0.0,13,94.0,34.0,3,4118.181818,1,706.4615385,1,1007499,1,934.0909091,89.0,747.2727273,2192,2006,3,4,0,1,0,123.13,25906,0.0,3,10.74,2,1,51.0,4,5.5,207499,25,20.0
218,-1,0,5,0.0,37,1.0,2.0,1,1000.0,1,708.6153846,0,1030934,0,857.9545455,8.0,686.3636364,9008,1992,3,11,2,0,1,34.69,6,0.0,13,16.555,3,5,5.0,7,20.21538462,230934,262,3.88
219,4,0,6,0.0,40,94.0,34.0,4,5454.545455,0,716.0,0,1045708,1,778.030303,89.0,718.1818182,5995,1994,3,12,1,0,0,182.51,7565,0.0,13,5.391,1,9,51.0,5,2.369230769,245708,781,0.818181818
220,0,2091,0,0.0,20,12.0,2.0,0,4068.181818,0,720.0,0,1030008,1,807.0833333,4.0,745.0,3379,2006,3,3,0,3,0,158.55,0,627.3,11,18.205,4,0,4.0,6,38.4,230008,526,30.14545455
221,2,10380,6,0.0,18,11.0,2.0,3,19272.72727,1,721.5384615,2,1042765,1,822.5,17.0,705.0,5267,1999,3,7,1,3,0,769.1,21447,0.0,11,20.075,4,5,10.0,12,18.0,242765,156,20.58
222,1,0,0,0.0,19,94.0,34.0,4,13636.36364,0,725.7692308,1,1043295,1,659.8484848,89.0,609.0909091,3866,2000,5,4,2,0,1,394.58,11486,0.0,1,17.694,7,0,51.0,11,33.1,243295,609,18.45818182
223,10,0,2,0.0,21,13.0,2.0,1,2454.545455,0,726.9230769,0,1016033,0,845.8333333,20.0,725.0,7152,1995,3,12,2,0,0,101.56,0,0.0,10,14.663,3,0,12.0,7,2.123076923,216033,120,18.88
224,4,0,5,0.0,8,23.0,2.0,0,13590.90909,1,729.0,0,1035934,0,763.6363636,9.0,654.5454545,4230,2005,3,9,0,0,0,346.32,0,0.0,5,5.32,1,0,6.0,4,2.046153846,235934,143,9.709090909
225,10,2601,5,0.0,36,4.0,1.0,4,13000.0,0,740.7692308,0,1043130,0,1090.909091,6.0,872.7272727,4078,2004,5,6,2,5,0,239.12,9,260.1,13,9.891,2,8,6.0,8,4.153846154,243130,451,0.744545455
226,10,2611,4,1.0,3,13.0,1.0,2,8727.272727,0,741.0,0,1025527,0,906.8181818,5.0,725.4545455,5752,2000,3,10,2,3,0,322.5,9,522.2,6,12.79,3,8,2.0,7,3.323076923,225527,89,13.82181818
227,5,1459,1,0.0,21,7.0,4.0,4,13500.0,2,748.0,0,1031614,1,816.6666667,6.0,700.0,5599,2000,3,11,0,0,0,531.45,0,0.0,2,15.543,4,0,1.0,3,10.1,231614,369,14.4
228,0,0,2,1.0,19,3.0,1.0,1,4500.0,0,749.0,0,1019716,0,831.25,6.0,665.0,6756,2000,3,2,0,0,0,178.69,0,0.0,13,10.47,2,0,3.0,8,18.7,219716,507,6.77
229,9,473,2,0.0,37,4.0,1.0,4,1272.727273,0,752.3076923,0,1011945,0,758.3333333,2.0,700.0,4567,2005,3,5,0,3,0,47.58,6,0.0,0,14.949,3,5,0.0,11,9.046153846,211945,464,16.72363636
230,10,1443,6,0.0,32,6.0,2.0,4,33950.0,0,754.0,0,1013567,1,1015.909091,19.0,812.7272727,7761,1992,3,9,2,3,0,1231.64,289,0.0,10,18.25,4,2,10.0,12,3.230769231,213567,137,10.41545455
231,0,1382,6,1.0,8,0.0,1.0,2,17727.27273,0,756.0,0,1013587,1,913.6363636,16.0,730.9090909,13394,1979,3,3,2,2,0,483.94,5,414.6,5,10.989,2,2,10.0,11,12.92307692,213587,139,0.41
